"ID";"ANYO_PROCESO";"COD_CARRERA";"COD_UNIVERSIDAD";"MODESTUDIOS1";"EXPERIENCIAPREVIA1";"EXPERIENCIAPREVIA4_1";"EXPERIENCIAPREVIA4_2";"EXPERIENCIAPREVIA4_3";"EXPERIENCIAPREVIA4_4";"EXPERIENCIAPREVIA4_5";"EXPERIENCIAPREVIA2";"EXPERIENCIAPREVIA3";"PRIMERA_GENERACION1";"PRIMERA_GENERACION2";"EXPERIENCIAPREVIA5_1";"EXPERIENCIAPREVIA5_2";"EXPERIENCIAPREVIA5_3";"EXPERIENCIAPREVIA5_4";"EXPERIENCIAPREVIA5_5";"EXPERIENCIAPREVIA5_6";"EXPERIENCIAPREVIA5_7";"EXPERIENCIAPREVIA5_8";"EXPERIENCIAPREVIA5_9";"EXPERIENCIAPREVIA5_10";"CCEA3_1";"CCEA3_2";"CCEA3_3";"CCEA3_4";"CCEA3_5";"CCEA3_6";"CCEA12_1";"CCEA12_2";"CCEA12_3";"CCEA12_4";"CCEA12_5";"CCEA12_6";"CCEA12_7";"CCEA12_8";"CCEA12_9";"CCEA12_10";"CCEA12_11";"CCEA8_1";"CCEA8_2";"CCEA8_3";"CCEA8_4";"CCEA8_5";"CCEA8_6";"CCEA9";"CCEA10";"CCEA6_1";"CCEA6_2";"CCEA6_3";"CCEA6_4";"CCEA6_5";"CCEA7_1_1";"CCEA7_1_3";"CCEA7_2"
"K0326252251";2025;12017;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;2;2;3;3;2;3;2;3;3;3;3;2;1;1;3;2;3;3;3;3;1;3;3;3;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;2
"K2726252250";2025;34018;"34";1;5;9;9;9;9;9;0;0;0;1;3;3;2;1;3;3;1;3;3;1;3;3;3;2;1;1;1;3;2;3;3;1;3;3;3;1;3;1;1;1;0;0;0;3;5;3;3;3;3;3;1;0;1
"K5826242255";2025;15301;"15";1;5;9;9;9;9;9;0;0;0;1;2;3;2;2;2;3;3;3;2;2;2;3;3;3;3;1;2;3;2;3;3;2;3;2;2;3;3;1;1;0;1;0;0;3;3;3;2;2;2;2;1;1;2
"K2026242258";2025;40071;"40";2;5;9;9;9;9;9;0;0;1;0;2;2;2;1;2;3;1;3;1;3;3;3;2;2;1;1;0;2;0;0;0;3;2;3;2;0;0;1;0;0;0;0;0;4;5;3;3;3;3;2;2;0;3
"K5126242256";2025;55069;"55";1;5;9;9;9;9;9;0;0;0;2;2;1;0;3;3;2;1;0;0;2;2;3;2;2;0;0;2;3;0;1;0;3;2;0;0;0;2;1;1;1;0;0;0;3;3;3;2;3;3;2;2;0;2
"K4126242257";2025;50502;"50";1;5;9;9;9;9;9;0;0;1;0;1;2;3;1;3;3;1;3;3;3;3;3;1;3;2;1;3;2;2;2;3;1;2;3;3;2;3;1;0;0;0;0;0;4;5;3;2;2;3;3;1;3;2
"K0326252253";2025;56510;"56";1;5;9;9;9;9;9;0;0;0;2;2;3;2;2;3;2;1;3;1;3;3;3;3;2;1;1;3;3;1;1;1;0;0;3;3;3;2;1;0;0;0;0;0;2;4;3;2;3;3;3;2;0;1
"K4626242257";2025;49211;"49";1;5;9;9;9;9;9;0;0;1;0;2;3;3;3;3;3;2;3;3;3;2;3;2;3;2;1;2;3;3;3;2;3;3;3;3;3;3;1;1;0;0;0;0;3;4;3;1;3;3;1;1;0;1
"K3626242258";2025;38006;"38";2;5;9;9;9;9;9;0;0;0;2;2;0;0;0;3;3;0;2;0;3;2;3;2;2;0;0;1;2;0;0;2;0;1;2;1;2;2;1;1;0;0;0;0;3;4;3;0;3;2;2;2;0;1
"K6726242256";2025;43032;"43";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;3;2;2;3;2;3;2;2;3;2;3;2;3;3;3;3;2;3;3;3;3;1;1;0;1;0;0;4;5;3;3;3;3;3;2;1;1
"K7026242256";2025;12004;"12";1;5;9;9;9;9;9;0;0;0;3;0;2;0;0;3;3;2;2;1;2;3;3;1;2;3;2;3;3;0;0;3;3;2;3;2;2;1;1;1;0;0;0;0;3;4;3;2;3;3;3;2;0;1
"K3226252252";2025;50501;"50";1;5;9;9;9;9;9;0;0;0;2;2;2;3;2;3;1;0;2;0;2;3;3;3;2;2;2;3;1;2;3;2;3;3;1;0;3;2;1;1;0;0;0;0;3;3;3;2;3;3;2;1;3;2
"K5326252251";2025;34060;"34";1;5;9;9;9;9;9;0;0;0;1;2;1;1;1;2;3;2;3;3;3;3;3;2;2;1;1;3;2;2;3;3;2;3;1;2;1;2;1;1;1;0;0;0;2;4;3;3;3;3;3;2;4;3
"K1926242260";2025;38172;"38";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;3;3;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;1;2
"K5326242258";2025;55065;"55";3;5;9;9;9;9;9;0;0;0;1;2;2;1;1;3;3;1;2;3;3;3;3;3;3;3;2;3;3;1;3;1;3;2;3;3;3;3;0;1;0;0;0;0;3;4;3;3;3;3;3;1;1;1
"K8426242256";2025;20066;"20";1;5;9;9;9;9;9;0;0;0;3;3;3;2;3;3;3;1;2;3;3;3;3;3;2;3;3;2;3;3;3;2;3;3;2;3;3;2;1;0;0;0;0;0;2;5;3;1;2;2;1;1;1;2
"K7426242257";2025;12039;"12";8;5;9;9;9;9;9;0;0;0;1;3;3;1;2;3;3;2;3;2;3;3;3;3;3;2;2;3;2;2;1;3;3;3;3;3;3;2;1;0;1;1;0;0;4;4;3;3;3;3;3;2;0;2
"K7726242257";2025;23047;"23";1;5;9;9;9;9;9;0;0;0;2;2;3;1;1;2;3;1;2;0;3;3;3;3;2;0;0;0;3;0;0;1;0;0;3;0;0;0;0;0;0;0;0;1;2;4;3;2;3;3;3;2;0;3
"K3626242260";2025;22030;"22";1;5;9;9;9;9;9;0;0;1;0;3;0;1;0;1;3;1;1;0;0;3;3;2;2;1;0;0;3;0;0;0;3;0;3;0;0;3;1;1;0;0;0;0;4;5;3;3;3;3;2;2;0;1
"K9426252250";2025;13080;"13";1;5;9;9;9;9;9;0;0;0;2;2;2;0;0;3;3;0;3;2;2;3;3;3;2;3;2;0;0;0;0;0;0;2;2;1;1;1;0;1;0;1;0;0;2;3;2;1;3;3;1;1;0;1
"K2226252255";2025;41098;"41";1;5;9;9;9;9;9;0;0;1;0;2;2;1;1;3;3;2;2;1;3;3;3;2;2;1;1;1;2;3;3;3;1;2;2;1;3;2;0;1;1;0;0;0;3;3;3;3;3;3;3;2;2;2
"K5326242260";2025;49108;"49";1;5;9;9;9;9;9;0;0;0;1;2;1;2;2;3;3;3;3;3;2;3;3;3;3;1;1;3;3;1;3;3;2;3;3;2;3;3;1;0;1;0;0;0;2;4;3;2;3;3;3;2;1;2
"K1526252256";2025;52070;"52";2;5;9;9;9;9;9;0;0;0;1;3;3;2;1;3;3;1;3;3;2;3;3;3;3;2;0;2;0;2;3;0;0;3;3;3;3;2;1;1;0;1;0;0;4;5;3;3;3;3;3;2;4;3
"K9826242258";2025;34041;"34";1;5;9;9;9;9;9;0;0;0;1;2;2;1;0;3;2;1;2;2;3;3;3;2;1;1;0;0;2;1;3;3;1;2;3;3;3;1;1;1;0;0;0;0;3;3;3;0;2;3;0;2;1;2
"K3226252256";2025;45004;"45";2;5;9;9;9;9;9;0;0;1;0;2;3;1;2;3;3;1;3;2;2;3;3;2;3;2;2;2;3;2;3;2;3;3;3;3;3;3;1;1;1;1;0;0;3;3;2;1;2;2;1;1;1;2
"K9126242259";2025;11083;"11";1;5;9;9;9;9;9;0;0;0;1;3;2;2;2;2;3;2;2;2;3;2;3;2;2;0;0;0;3;0;0;0;0;0;3;3;0;3;1;1;0;0;0;0;4;5;3;3;3;3;3;2;0;1
"K2526252257";2025;19060;"19";1;5;9;9;9;9;9;0;0;0;1;2;3;0;0;2;3;1;1;1;3;3;3;2;1;1;0;1;2;1;2;2;1;3;2;2;3;2;1;0;1;0;0;0;2;2;3;1;3;3;1;2;2;3
"K0826262252";2025;56418;"56";1;5;9;9;9;9;9;0;0;0;2;2;3;1;2;3;3;1;3;2;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;3;3;3;1;1;1;1;0;0;3;3;2;3;3;2;2;2;4;3
"K0826252259";2025;53401;"53";1;5;9;9;9;9;9;0;0;0;1;1;1;2;1;2;3;1;1;2;1;2;2;3;1;1;1;2;2;2;3;2;3;3;3;2;1;1;1;1;1;0;0;0;3;4;3;2;3;3;3;1;0;3
"K3926252257";2025;12039;"12";1;5;9;9;9;9;9;0;0;0;1;2;2;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;2;3;3;3;3;3;3;3;3;1;1;0;1;0;0;4;5;3;3;3;3;3;1;1;1
"K0126262253";2025;38175;"38";1;5;9;9;9;9;9;0;0;1;0;2;0;0;0;3;3;0;2;0;3;3;3;3;2;0;0;3;3;1;2;0;1;2;0;0;3;3;1;1;0;0;0;0;2;4;2;1;1;1;3;2;0;3
"K9626252254";2025;36067;"36";1;5;9;9;9;9;9;0;0;0;1;3;3;0;3;3;3;0;3;3;3;3;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;0;0;4;5;3;1;1;2;2;1;4;2
"K3026262252";2025;11045;"11";1;5;9;9;9;9;9;0;0;1;0;2;2;1;2;1;3;1;2;2;3;3;3;2;2;1;1;2;3;2;3;3;2;1;3;2;2;2;1;1;0;0;0;0;2;4;3;1;2;1;1;1;1;3
"K8926252255";2025;15302;"15";1;5;9;9;9;9;9;0;0;0;1;2;2;0;0;1;3;2;3;0;3;2;2;3;3;0;1;2;3;1;1;3;2;3;3;3;3;3;0;0;1;0;0;0;3;4;3;3;3;3;3;2;0;1
"K5126262251";2025;34102;"34";8;5;9;9;9;9;9;0;0;0;1;2;2;1;0;2;3;1;2;0;1;3;3;3;2;1;0;2;2;2;1;3;1;3;2;1;2;1;1;1;0;1;0;0;3;4;3;3;3;3;3;1;0;1
"K4826252258";2025;25036;"25";1;5;9;9;9;9;9;0;0;1;0;1;1;1;2;1;3;2;2;2;3;3;3;3;1;1;1;3;2;2;3;1;2;1;1;1;2;1;1;1;1;0;0;0;3;5;2;3;3;3;2;2;0;2
"K4126252259";2025;14002;"14";1;5;9;9;9;9;9;0;0;0;2;3;0;0;2;3;3;0;3;3;2;3;3;2;2;1;0;2;3;2;2;3;3;0;3;2;0;2;1;1;1;0;0;0;3;5;3;3;3;3;2;1;0;2
"K3426262253";2025;50128;"50";1;5;9;9;9;9;9;0;0;0;2;2;2;0;2;2;3;2;2;1;2;2;3;2;2;2;1;2;1;1;2;2;1;3;2;1;3;2;1;1;1;0;0;0;3;4;3;3;3;3;2;2;1;2
"K3026262254";2025;35080;"35";2;5;9;9;9;9;9;0;0;1;0;2;3;2;3;2;2;3;3;3;3;3;3;3;3;2;2;3;3;3;3;3;3;2;3;2;2;3;1;0;0;0;0;0;2;4;2;3;3;3;3;1;2;1
"K5826252259";2025;12008;"12";1;5;9;9;9;9;9;0;0;0;2;3;1;0;0;2;2;0;0;3;0;3;3;2;1;2;0;2;3;0;3;2;2;1;2;0;3;2;1;1;0;0;0;0;3;4;3;3;3;3;3;2;0;2
"K4826252260";2025;19024;"19";1;5;9;9;9;9;9;0;0;0;2;3;2;1;1;3;3;1;2;2;2;3;3;3;2;2;1;3;3;1;2;1;2;3;3;3;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;1;3
"K8526262251";2025;23070;"23";1;5;9;9;9;9;9;0;0;1;0;2;3;1;2;1;3;1;2;1;3;3;2;2;1;2;1;2;3;1;2;1;2;3;2;3;3;3;1;1;0;0;0;0;1;2;3;3;3;2;1;2;0;1
"K5126252260";2025;38163;"38";1;5;9;9;9;9;9;0;0;1;0;3;3;0;2;3;3;1;3;3;3;3;3;3;2;2;3;0;0;0;3;0;2;3;0;0;3;2;1;1;0;0;0;0;3;2;3;0;2;2;2;1;0;3
"K3426262255";2025;35086;"35";2;5;9;9;9;9;9;0;0;1;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;0;0;3;4;2;2;2;2;2;1;1;2
"K3026262256";2025;44007;"44";1;5;9;9;9;9;9;0;0;0;1;3;2;0;3;3;2;2;2;2;3;2;2;3;2;2;2;2;3;0;3;1;3;3;3;2;3;2;1;1;1;0;0;0;4;4;3;3;3;3;3;2;0;1
"K9226262252";2025;17826;"17";1;5;9;9;9;9;9;0;0;0;3;2;3;2;1;3;3;1;3;2;2;2;3;3;3;1;0;3;3;2;3;3;3;2;3;3;3;3;1;1;1;0;0;0;3;4;3;3;2;3;3;1;0;3
"K5126262255";2025;38173;"38";2;5;9;9;9;9;9;0;0;0;1;2;3;0;0;0;3;0;3;0;3;2;3;0;3;0;2;3;3;0;2;2;2;2;2;0;2;2;1;1;0;0;0;0;4;4;3;3;3;3;3;2;0;2
"K0626272252";2025;49211;"49";2;3;1;0;0;0;0;4;0;1;0;2;2;2;1;3;3;2;3;3;3;3;3;3;2;0;0;3;3;0;3;3;3;3;0;3;3;3;1;0;1;0;0;0;3;3;3;3;3;2;3;2;0;3
"K0326262259";2025;15100;"15";1;5;9;9;9;9;9;0;0;0;1;3;2;1;1;3;3;2;3;2;3;3;3;2;3;1;1;2;3;3;3;3;2;3;3;2;3;2;0;1;0;0;0;0;3;3;3;1;2;2;2;1;1;3
"K3426262257";2025;50812;"50";1;5;9;9;9;9;9;0;0;0;2;3;3;2;3;2;3;3;3;1;2;2;3;3;2;1;1;2;3;2;3;1;3;3;2;1;2;3;1;1;0;0;0;0;2;2;3;1;3;3;2;1;2;3
"K6826262255";2025;37092;"37";1;3;1;0;0;0;0;4;0;1;0;2;2;1;2;3;3;2;2;2;1;2;3;3;1;1;1;2;3;1;2;2;2;3;2;2;3;3;1;1;0;1;0;0;3;4;2;1;2;2;2;1;2;2
"K3026272251";2025;36031;"36";5;5;9;9;9;9;9;0;0;0;1;2;3;1;1;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;0;0;0;4;5;3;3;3;3;3;2;4;2
"K9626252260";2025;58036;"58";1;5;9;9;9;9;9;0;0;0;2;3;3;2;0;3;3;3;3;3;3;2;3;3;2;2;2;3;3;3;3;2;1;2;3;2;3;3;1;1;1;0;0;0;3;4;3;3;3;2;2;2;2;2
"K2726262258";2025;34038;"34";1;5;9;9;9;9;9;0;0;0;1;3;2;3;1;2;1;0;1;3;3;3;3;2;1;0;0;2;3;1;0;0;0;3;3;3;3;3;1;1;0;0;0;0;4;4;2;3;3;3;3;1;0;2
"K3526272251";2025;11072;"11";1;5;9;9;9;9;9;0;0;0;1;3;1;1;2;3;3;1;2;3;3;2;3;3;3;3;1;3;2;1;2;3;3;3;1;1;3;3;1;1;1;0;0;0;2;2;3;3;2;1;1;2;4;4
"K0126262260";2025;43012;"43";1;5;9;9;9;9;9;0;0;0;1;3;2;3;1;3;3;2;2;3;3;3;3;3;2;3;3;2;3;3;3;3;3;1;3;3;2;2;1;1;0;0;0;0;4;4;3;3;3;3;2;2;0;2
"K8726262255";2025;11045;"11";1;5;9;9;9;9;9;0;0;0;1;1;2;1;2;3;2;2;3;3;3;3;3;3;2;0;0;3;3;2;3;3;0;2;3;0;0;3;1;1;1;0;0;0;2;3;3;3;3;3;2;2;0;1
"K4626262258";2025;56518;"56";2;5;9;9;9;9;9;0;0;1;0;2;2;1;1;2;1;1;2;2;1;2;1;3;2;1;1;3;3;1;2;2;3;2;2;2;3;3;1;1;1;0;0;0;3;3;3;3;3;3;3;1;1;1
"K7726262256";2025;50105;"50";1;5;9;9;9;9;9;0;0;1;0;2;3;1;0;3;2;0;2;3;0;3;3;2;1;0;1;3;0;0;2;2;3;3;2;3;3;3;1;1;0;0;0;0;4;4;3;3;3;3;2;2;3;2
"K7026262257";2025;30035;"30";1;5;9;9;9;9;9;0;0;0;2;2;2;3;2;2;3;3;2;1;2;3;3;2;1;1;1;3;3;2;3;3;2;1;1;1;3;3;1;1;0;1;0;0;3;4;3;3;2;3;2;2;0;2
"K3226262260";2025;41165;"41";1;5;9;9;9;9;9;0;0;0;1;2;3;2;2;2;2;2;2;2;2;3;3;3;3;3;2;3;2;3;3;2;1;3;3;3;3;2;1;0;0;0;0;0;4;5;3;3;3;3;2;1;2;3
"K8726272250";2025;38174;"38";1;5;9;9;9;9;9;0;0;0;2;3;2;0;0;2;3;0;3;2;0;3;3;3;2;1;0;3;3;0;2;0;3;0;3;3;0;0;1;1;0;0;0;0;3;4;3;3;3;3;3;2;3;2
"K9026272250";2025;11045;"11";1;5;9;9;9;9;9;0;0;0;1;3;0;0;0;0;3;3;3;3;0;3;3;3;3;1;1;3;0;0;0;2;0;3;3;3;3;0;1;1;1;0;0;0;3;4;3;0;0;0;3;2;0;3
"K5626262259";2025;18054;"18";1;5;9;9;9;9;9;0;0;1;0;2;3;1;3;3;3;2;2;2;3;3;3;3;2;2;1;2;3;3;3;3;2;2;3;2;2;3;0;1;0;0;0;0;3;4;3;2;3;3;2;2;0;2
"K8726262257";2025;18072;"18";1;5;9;9;9;9;9;0;0;1;0;2;2;0;0;2;3;0;1;0;0;3;3;2;1;2;0;1;0;0;3;2;1;2;3;3;0;2;1;1;0;0;0;0;3;3;3;3;3;2;3;2;0;1
"K4626262260";2025;35077;"35";1;5;9;9;9;9;9;0;0;1;0;2;2;1;2;3;3;2;3;2;3;3;3;3;2;2;2;2;2;1;3;3;2;3;2;2;3;3;1;0;1;0;0;0;3;3;3;3;3;3;3;2;2;1
"K7726262258";2025;40074;"40";1;5;9;9;9;9;9;0;0;1;0;0;0;3;0;3;3;0;0;2;0;3;3;3;2;3;1;3;3;1;2;2;3;0;3;0;3;3;0;1;1;1;0;0;4;5;2;1;1;0;3;2;0;2
"K7326272252";2025;11045;"11";1;5;9;9;9;9;9;0;0;0;1;2;1;0;0;3;3;0;2;0;3;3;3;1;2;2;0;3;3;2;3;2;0;0;1;0;0;1;1;1;1;0;0;0;2;2;3;3;2;3;2;2;0;1
"K0426282250";2025;29028;"29";2;5;9;9;9;9;9;0;0;0;2;2;1;1;1;2;3;2;3;1;3;3;2;3;3;1;1;3;2;1;2;1;2;2;3;2;3;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;3
"K0126272257";2025;20056;"20";1;5;9;9;9;9;9;0;0;1;0;1;1;0;2;1;3;0;2;0;0;2;3;2;1;2;0;3;0;3;3;0;3;2;0;2;0;0;1;1;0;0;0;0;3;2;0;0;0;3;0;2;0;2
"K8726272252";2025;23065;"23";1;5;9;9;9;9;9;0;0;0;1;2;1;2;1;2;3;1;2;2;3;3;3;3;3;1;1;2;3;2;3;3;3;2;3;3;2;3;1;1;1;1;0;0;3;3;3;3;3;3;3;2;2;1
"K1826282250";2025;11524;"11";1;5;9;9;9;9;9;0;0;0;1;2;2;3;0;1;3;2;2;2;3;2;3;3;2;0;1;2;3;0;1;3;2;2;3;1;3;3;1;1;1;0;0;0;4;5;3;3;3;3;2;2;0;1
"K2126282250";2025;50920;"50";1;5;9;9;9;9;9;0;0;1;0;3;1;1;1;3;3;1;3;2;1;3;2;3;2;2;1;2;3;1;3;2;3;3;3;3;1;2;0;1;1;0;0;0;2;5;3;0;3;0;0;2;2;3
"K3226272257";2025;22020;"22";2;5;9;9;9;9;9;0;0;1;0;2;1;1;2;2;3;1;2;1;3;2;3;2;2;1;1;2;2;2;3;2;2;2;1;2;3;2;0;0;1;0;0;0;2;2;3;2;3;2;2;1;0;3
"K4926282250";2025;41111;"41";1;5;9;9;9;9;9;0;0;0;3;3;3;2;2;3;3;1;2;1;3;3;3;2;1;0;1;1;2;0;0;2;2;1;3;3;3;3;1;1;1;0;0;0;3;3;3;3;3;2;2;1;1;2
"K2026272259";2025;21076;"21";1;5;9;9;9;9;9;0;0;0;2;2;1;2;2;3;3;0;3;2;2;3;3;2;3;1;0;3;3;1;3;1;3;0;1;1;1;2;1;1;0;0;0;0;3;5;3;2;2;1;2;2;2;2
"K8526272255";2025;38168;"38";2;5;9;9;9;9;9;0;0;1;0;0;0;3;3;3;3;3;2;0;2;2;3;2;2;0;0;3;3;2;3;0;3;2;3;0;3;2;1;1;0;0;0;0;3;4;3;3;3;3;0;2;0;3
"K4726282251";2025;18060;"18";1;5;9;9;9;9;9;0;0;1;0;2;3;3;3;3;3;3;3;3;3;3;3;2;2;0;0;3;3;0;2;3;3;2;3;2;3;2;1;0;0;0;0;0;3;4;3;0;2;2;0;2;0;2
"K4426272258";2025;17084;"17";1;5;9;9;9;9;9;0;0;0;2;2;3;2;0;2;3;1;2;2;2;3;3;2;1;0;2;3;0;1;3;3;3;3;3;0;3;2;1;1;0;0;0;0;1;3;3;3;3;2;2;1;0;3
"K7126282250";2025;44005;"44";1;5;9;9;9;9;9;0;0;0;1;2;2;2;2;2;3;2;2;2;3;3;3;3;2;2;2;3;3;2;3;3;3;3;2;2;3;3;1;1;1;0;0;0;3;4;3;3;3;3;2;2;1;2
"K5426282252";2025;29066;"29";1;5;9;9;9;9;9;0;0;1;0;2;3;3;1;3;3;1;3;3;3;3;3;3;2;2;2;2;3;3;3;3;2;3;3;3;1;3;1;0;1;0;0;0;3;4;3;2;3;1;2;1;2;2
"K8526282250";2025;49305;"49";1;5;9;9;9;9;9;0;0;1;0;3;3;3;2;2;3;2;3;1;3;2;3;2;3;1;1;2;3;2;3;2;3;2;3;2;3;3;1;1;0;0;0;0;4;5;3;2;3;3;2;2;1;2
"K1626282255";2025;56210;"56";1;5;9;9;9;9;9;0;0;1;0;0;0;0;0;0;2;2;0;0;0;3;3;2;0;0;0;3;3;0;3;3;2;0;3;2;2;3;1;1;1;0;0;0;2;3;3;3;3;3;3;2;0;1
"K4426272260";2025;35087;"35";1;5;9;9;9;9;9;0;0;1;0;2;0;0;0;0;2;0;0;2;0;2;2;0;1;0;0;2;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;0;4;5;3;3;3;2;0;2;0;1
"K9226282251";2025;41067;"41";1;5;9;9;9;9;9;0;0;1;0;2;2;0;3;1;3;3;2;1;2;3;3;2;2;1;1;2;1;2;3;3;3;2;3;2;3;2;0;1;0;0;0;0;2;3;3;3;1;3;2;1;0;1
"K5426282254";2025;18069;"18";1;5;9;9;9;9;9;0;0;1;0;2;2;1;3;2;3;2;3;2;2;3;3;3;2;2;1;2;3;2;3;3;3;2;2;2;1;2;0;1;1;0;0;0;2;4;3;3;3;3;2;1;1;3
"K8526282252";2025;56316;"56";1;5;9;9;9;9;9;0;0;1;0;3;2;3;2;3;3;1;2;2;3;3;3;3;2;2;2;1;2;2;3;2;3;2;2;2;2;2;1;1;1;0;0;0;2;2;0;0;0;2;1;1;2;2
"K4426282255";2025;47401;"47";2;5;9;9;9;9;9;0;0;1;0;2;2;1;1;3;3;1;2;1;3;2;2;1;3;1;1;2;3;1;2;1;2;1;2;2;2;3;0;0;1;0;0;0;3;3;3;1;2;2;1;1;1;2
"K1626282257";2025;37035;"37";1;5;9;9;9;9;9;0;0;0;3;1;2;3;0;2;3;3;2;1;1;3;3;1;2;2;1;3;3;2;3;2;3;1;3;2;2;3;1;1;0;0;0;0;2;3;3;1;1;3;3;1;0;3
"K3726282256";2025;12005;"12";1;5;9;9;9;9;9;0;0;0;1;3;0;0;0;0;3;1;3;2;3;3;3;3;3;2;0;3;3;3;3;3;3;3;0;0;3;3;1;1;1;0;0;0;4;4;3;3;3;3;3;1;0;2
"K2326292251";2025;14063;"14";1;5;9;9;9;9;9;0;0;1;0;2;2;2;2;2;3;2;3;2;2;3;2;3;2;1;1;2;2;1;3;2;3;3;3;3;3;2;1;1;1;0;0;0;3;5;3;3;3;2;2;2;1;1
"K9526282253";2025;15181;"15";1;5;9;9;9;9;9;0;0;1;0;3;3;1;2;3;3;0;3;3;1;3;3;3;3;0;2;3;2;3;3;3;0;1;3;3;2;1;1;1;0;0;0;0;4;5;3;1;1;0;0;1;2;2
"K1326282259";2025;49313;"49";1;5;9;9;9;9;9;0;0;0;1;3;2;1;3;3;3;2;3;2;2;3;2;3;2;1;1;3;3;1;3;1;3;3;3;3;3;3;1;0;1;0;0;0;4;4;3;2;3;3;3;2;0;2
"K4426282257";2025;32164;"32";1;5;9;9;9;9;9;0;0;1;0;3;2;0;0;3;3;0;3;3;0;3;3;3;3;3;0;3;3;1;3;2;3;3;2;3;3;2;0;1;0;1;0;0;4;4;3;3;3;3;3;1;1;4
"K1826282259";2025;56110;"56";1;5;9;9;9;9;9;0;0;0;2;3;3;2;2;3;3;3;2;2;3;3;3;3;2;2;2;3;3;2;3;3;3;3;3;3;3;3;1;1;1;0;0;0;3;5;3;3;3;3;3;1;2;2
"K0826282260";2025;39114;"39";1;5;9;9;9;9;9;0;0;1;0;2;3;1;3;2;3;1;2;2;2;2;3;2;1;1;2;1;2;1;2;1;1;3;2;1;3;3;1;1;0;0;0;0;2;3;2;1;1;1;1;2;2;3
"K3526292252";2025;23074;"23";1;5;9;9;9;9;9;0;0;1;0;2;3;0;0;3;3;0;3;0;1;3;3;3;3;0;0;3;0;0;0;0;2;2;1;1;1;1;1;0;0;0;0;0;2;2;3;3;3;3;2;2;2;1
"K9426282255";2025;50927;"50";1;5;9;9;9;9;9;0;0;0;1;1;2;2;1;2;3;2;3;2;3;2;3;2;2;1;1;3;3;1;1;2;3;3;2;2;3;3;1;0;0;0;0;0;3;3;3;3;3;3;3;2;0;2
"K6626282257";2025;13004;"13";1;5;9;9;9;9;9;0;0;0;1;2;3;1;2;3;3;3;3;3;3;3;3;3;2;2;1;3;2;2;3;3;2;2;3;1;2;2;1;0;1;0;0;0;2;3;3;2;3;1;3;1;2;3
"K2526282260";2025;41169;"41";1;5;9;9;9;9;9;0;0;0;2;2;2;1;2;3;3;2;2;2;0;2;2;3;2;3;1;2;2;2;3;3;3;2;3;3;2;2;1;1;1;0;0;0;3;4;3;3;2;3;3;1;0;2
"K4926282259";2025;43007;"43";1;1;0;0;1;0;0;4;0;0;1;0;2;0;2;2;3;2;0;0;2;3;0;3;0;2;0;3;3;0;3;3;0;0;3;3;0;0;1;1;0;0;0;0;3;4;3;3;0;3;3;2;0;1
"K7326292251";2025;41106;"41";1;5;9;9;9;9;9;0;0;1;0;3;2;0;3;0;3;0;3;3;3;3;3;3;3;0;0;3;0;0;3;3;3;0;0;0;3;0;1;0;0;0;0;0;4;4;3;0;0;0;0;1;3;1
"K7326282260";2025;12014;"12";5;5;9;9;9;9;9;0;0;0;1;3;3;1;3;3;3;1;3;3;3;3;3;2;2;1;1;3;3;3;3;3;3;1;3;2;2;3;1;1;1;0;0;0;4;4;3;3;3;3;3;1;2;1
"K0426292258";2025;29028;"29";2;5;9;9;9;9;9;0;0;0;2;3;3;3;2;3;3;3;3;3;3;2;2;3;3;1;2;2;3;1;1;2;2;3;3;3;1;3;1;1;1;0;0;0;3;3;3;3;3;3;3;2;0;1
"K1826292258";2025;41045;"41";1;5;9;9;9;9;9;0;0;1;0;3;3;2;2;3;2;1;2;2;2;3;3;2;2;2;2;2;1;1;1;2;3;2;3;3;2;2;1;0;0;0;0;0;3;4;3;1;3;0;1;1;2;3
"K5226292256";2025;15141;"15";1;5;9;9;9;9;9;0;0;0;1;3;3;0;0;2;3;0;2;0;1;3;2;3;2;0;0;2;3;0;2;0;1;0;3;0;0;2;1;1;0;0;0;0;3;5;3;3;3;3;2;2;0;1
"K4526302250";2025;13046;"13";1;5;9;9;9;9;9;0;0;0;1;3;2;3;2;2;3;2;3;3;3;3;3;2;2;2;1;3;1;3;3;3;3;2;3;3;3;2;1;1;1;0;0;0;3;3;3;3;3;3;2;2;0;1
