"ID";"ANYO_PROCESO";"COD_CARRERA";"COD_UNIVERSIDAD";"AUTOEFICACIA";"MOT_APRENDIZAJE";"MOT_DESEMPENO";"AUTORREGULACION"
"L8113532262";2025;12019;12;"1";"3";"2";"1"
"L0013542259";2025;11028;11;"1";"2";"1";"1"
"L1313542257";2025;16108;16;"3";"2";"2";"2"
"L0713542260";2025;49216;49;"2";"3";"3";"2"
"L3513542257";2025;11045;11;"2";"2";"3";"2"
"L6113542253";2025;12039;12;"1";"2";"2";"3"
"L2113542260";2025;44006;44;"2";"2";"3";"2"
"L3413542258";2025;20099;20;"2";"2";"2";"2"
"L3613542259";2025;15111;15;"2";"2";"3";"2"
"L6213542255";2025;16109;16;"1";"1";"2";"2"
"L7513542253";2025;11529;11;"1";"2";"2";"2"
"L8813542251";2025;17034;17;"2";"2";"3";"1"
"L3113542262";2025;43007;43;"2";"3";"1";"3"
"L6313542257";2025;18080;18;"1";"1";"1";"1"
"L5213542260";2025;44028;44;"2";"1";"2";"1"
"L6513542258";2025;41058;41;"2";"2";"2";"3"
"L7813542256";2025;45001;45;"2";"2";"1";"2"
"L4813542262";2025;16099;16;"2";"3";"2";"3"
"L8013542257";2025;55085;55;"1";"2";"3";"2"
"L1913552251";2025;16102;16;"1";"1";"2";"1"
"L0913552253";2025;15312;15;"2";"3";"1";"2"
"L0813552254";2025;14062;14;"2";"2";"1";"1"
"L6213542262";2025;12025;12;"2";"2";"3";"2"
"L8413542259";2025;37048;37;"1";"2";"3";"2"
"L9913542258";2025;12039;12;"2";"3";"2";"2"
"L1213552256";2025;41048;41;"1";"1";"1";"1"
"L3813552252";2025;36081;36;"2";"3";"1";"1"
"L7913542262";2025;35006;35;"2";"3";"3";"3"
"L1113552257";2025;41204;41;"2";"1";"1";"1"
"L4213552253";2025;50102;50;"3";"2";"3";"3"
"L4113552254";2025;17008;17;"1";"2";"2";"1"
"L9813542262";2025;38015;38;"2";"2";"3";"3"
"L4313552255";2025;22021;22;"2";"2";"2";"2"
"L1913552260";2025;13068;13;"1";"2";"1";"1"
"L3213552258";2025;41058;41;"3";"2";"2";"2"
"L1213552262";2025;41099;41;"2";"3";"1";"3"
"L6013552255";2025;16006;16;"2";"1";"2";"1"
"L7313552253";2025;11520;11;"1";"2";"3";"2"
"L6213552256";2025;40022;40;"3";"3";"3";"2"
"L8713552253";2025;11042;11;"2";"2";"2";"2"
"L6313552258";2025;56224;56;"2";"2";"1";"2"
"L0213562252";2025;11061;11;"2";"3";"2";"3"
"L6013552262";2025;41015;41;"3";"2";"2";"3"
"L8113552260";2025;14086;14;"2";"2";"3";"3"
"L2013562254";2025;41059;41;"2";"1";"3";"1"
"L2213562255";2025;38006;38;"1";"1";"2";"1"
"L5313562251";2025;56223;56;"2";"3";"3";"2"
"L4113562255";2025;41207;41;"1";"1";"3";"1"
"L1413562260";2025;23063;23;"1";"1";"2";"2"
"L1713562260";2025;13019;13;"2";"2";"2";"3"
"L4313562256";2025;40040;40;"2";"2";"2";"2"
"L4513562257";2025;41168;41;"1";"1";"2";"1"
"L8613562252";2025;38003;38;"3";"3";"3";"2"
"L4613562259";2025;14001;14;"1";"1";"1";"1"
"L7213562255";2025;52504;52;"2";"3";"3";"3"
"L4513562260";2025;18083;18;"3";"3";"2";"3"
"L8613562255";2025;32160;32;"3";"3";"1";"3"
"L6213562260";2025;33078;33;"2";"1";"2";"2"
"L8813562256";2025;39107;39;"2";"2";"1";"2"
"L5813562262";2025;35016;35;"1";"2";"2";"1"
"L7713562259";2025;16060;16;"2";"3";"2";"3"
"L7513562262";2025;15271;15;"2";"2";"1";"2"
"L9313562260";2025;49206;49;"1";"1";"2";"2"
"L1013572259";2025;16030;16;"2";"3";"3";"3"
"L5313572255";2025;55031;55;"1";"1";"2";"1"
"L4113572259";2025;46401;46;"3";"3";"3";"3"
"L8413572255";2025;36079;36;"2";"2";"2";"1"
"L0013582253";2025;51275;51;"1";"3";"2";"1"
"L6013572260";2025;13074;13;"2";"1";"3";"1"
"L1213582252";2025;50202;50;"3";"2";"2";"2"
"L5313572262";2025;14038;14;"2";"2";"3";"3"
"L1413582253";2025;14066;14;"2";"1";"1";"1"
"L2913582252";2025;38009;38;"1";"1";"2";"2"
"L8913572259";2025;55065;55;"2";"3";"3";"2"
"L0213582257";2025;49309;49;"3";"3";"2";"3"
"L9113572260";2025;49231;49;"3";"2";"1";"3"
"L4313582252";2025;16100;16;"2";"3";"2";"3"
"L4013582258";2025;34048;34;"1";"2";"1";"2"
"L3913582259";2025;19022;19;"1";"2";"3";"1"
"L8113582253";2025;42023;42;"3";"2";"2";"2"
"L6713582256";2025;55076;55;"3";"3";"1";"3"
"L8213582255";2025;50102;50;"2";"3";"2";"2"
"L0813592251";2025;37019;37;"2";"3";"2";"2"
"L7013582259";2025;15111;15;"1";"1";"2";"1"
"L7313582259";2025;53302;53;"3";"3";"1";"3"
"L4213592251";2025;51252;51;"2";"2";"3";"1"
"L2813592254";2025;16108;16;"1";"2";"2";"1"
"L4613592252";2025;53207;53;"2";"1";"1";"1"
"L1913592257";2025;13022;13;"1";"1";"3";"2"
"L5813592251";2025;17005;17;"1";"1";"1";"1"
"L1813592258";2025;42011;42;"2";"2";"1";"2"
"L6113592251";2025;15170;15;"2";"2";"2";"2"
"L3413592256";2025;53106;53;"1";"1";"3";"2"
"L7713592252";2025;56418;56;"1";"2";"1";"2"
"L8913592251";2025;50919;50;"2";"2";"3";"3"
"L6513592256";2025;13059;13;"2";"2";"2";"3"
"L6413592257";2025;39119;39;"1";"2";"1";"1"
"L6713592257";2025;24052;24;"2";"3";"1";"2"
"L0613602251";2025;42001;42;"2";"2";"1";"1"
"L0813602252";2025;44052;44;"2";"2";"1";"1"
"L4913592262";2025;41056;41;"3";"2";"3";"2"
"L8113592257";2025;51173;51;"2";"2";"2";"1"
"L9713592255";2025;41130;41;"1";"1";"2";"2"
"L0013602258";2025;41167;41;"2";"2";"3";"3"
"L1313602256";2025;39413;39;"3";"2";"3";"2"
"L3913602252";2025;51130;51;"3";"2";"2";"2"
"L4413602253";2025;13108;13;"1";"2";"1";"2"
"L3413602258";2025;34068;34;"2";"3";"3";"3"
"L1413602262";2025;16098;16;"2";"3";"2";"3"
"L3613602259";2025;38174;38;"2";"3";"3";"2"
"L5113602258";2025;38166;38;"2";"2";"1";"1"
"L7713602254";2025;56310;56;"2";"1";"1";"1"
"L5013602259";2025;51130;51;"2";"2";"1";"3"
"L9413602254";2025;11045;11;"1";"2";"2";"1"
"L0713612252";2025;12062;12;"2";"2";"3";"2"
"L1913612251";2025;11045;11;"";"";"";"2"
"L6913602260";2025;15330;15;"2";"2";"3";"2"
"L0813612254";2025;49201;49;"2";"3";"3";"2"
"L9613602258";2025;38167;38;"3";"3";"2";"2"
"L1113612257";2025;47006;47;"2";"2";"2";"2"
"L2413612255";2025;11525;11;"1";"2";"2";"3"
"L5513612251";2025;56211;56;"3";"2";"1";"2"
"L1913612260";2025;11524;11;"1";"2";"2";"3"
"L4713612257";2025;44001;44;"1";"1";"2";"2"
"L4613612258";2025;53401;53;"2";"3";"3";"2"
"L8813612252";2025;55035;55;"2";"2";"2";"2"
"L2913612262";2025;29005;29;"1";"2";"2";"2"
"L7413612255";2025;41078;41;"1";"3";"2";"2"
"L5013612260";2025;15381;15;"2";"2";"2";"2"
"L7813612257";2025;55046;55;"2";"1";"2";"2"
"L6013612262";2025;55046;55;"2";"2";"2";"2"
"L1813622253";2025;44001;44;"3";"2";"2";"2"
"L3413622251";2025;55020;55;"2";"2";"3";"3"
"L7713612262";2025;43013;43;"3";"3";"1";"3"
"L3513622253";2025;47401;47;"2";"2";"3";"2"
"L4813622251";2025;16039;16;"2";"1";"1";"2"
"L0813622258";2025;49210;49;"3";"2";"2";"1"
"L1413622260";2025;41022;41;"2";"2";"3";"2"
"L2713622258";2025;58036;58;"2";"2";"2";"3"
"L2913622259";2025;49012;49;"3";"3";"2";"2"
"L4513622257";2025;29005;29;"3";"3";"2";"3"
"L8313622252";2025;41024;41;"1";"2";"";"1"
"L8513622253";2025;55038;55;"3";"1";"1";"1"
"L7613622257";2025;15300;15;"2";"2";"2";"2"
"L0413632254";2025;19049;19;"2";"2";"1";"3"
"L9013622257";2025;38003;38;"1";"2";"2";"2"
"L0313632255";2025;11042;11;"3";"2";"2";"3"
"L9213622258";2025;50102;50;"2";"3";"2";"3"
"L9413622259";2025;56314;56;"3";"3";"3";"2"
"L2013632255";2025;41030;41;"1";"1";"1";"1"
"L5013632252";2025;56310;56;"1";"2";"2";"2"
"L9113622262";2025;55031;55;"2";"2";"2";"1"
"L6413632252";2025;30032;30;"2";"2";"2";"2"
"L0813632262";2025;15312;15;"1";"2";"1";"2"
"L4213632258";2025;42122;42;"1";"1";"1";"1"
"L5513632256";2025;15171;15;"2";"1";"2";"2"
"L6813632254";2025;41086;41;"3";"2";"1";"1"
"L8113632252";2025;49009;49;"1";"2";"1";"1"
"L5413632257";2025;35004;35;"2";"3";"2";"3"
"L5713632257";2025;41098;41;"1";"1";"1";"1"
"L4313632260";2025;55032;55;"1";"1";"2";"1"
"L1313642251";2025;42001;42;"2";"1";"2";"1"
"L7313632258";2025;49105;49;"1";"2";"3";"3"
"L5313632262";2025;32136;32;"2";"2";"1";"2"
"L0113642255";2025;41046;41;"2";"2";"2";"2"
"L0013642256";2025;18054;18;"2";"2";"2";"3"
"L0313642256";2025;42002;42;"2";"1";"1";"2"
"L7013632262";2025;38173;38;"1";"2";"2";"1"
"L0213642257";2025;36012;36;"1";"1";"2";"1"
"L4413642251";2025;12038;12;"3";"3";"3";"3"
"L4813642252";2025;12050;12;"2";"1";"1";"2"
"L4913642254";2025;39135;39;"2";"2";"2";"2"
"L0613642262";2025;11055;11;"1";"3";"3";"3"
"L2413642260";2025;39414;39;"3";"2";"2";"3"
"L2713642260";2025;15140;15;"1";"1";"3";"1"
"L5213642257";2025;50108;50;"2";"2";"3";"2"
"L8013642254";2025;46501;46;"2";"2";"2";"1"
"L6913642257";2025;12101;12;"1";"3";"3";"2"
"L6813642258";2025;13002;13;"1";"3";"1";"2"
"L2413652252";2025;29071;29;"3";"3";"2";"2"
"L2713652252";2025;41015;41;"1";"2";"3";"1"
"L6813642262";2025;55058;55;"2";"2";"2";"2"
"L2613652253";2025;39125;39;"2";"1";"1";"1"
"L4113652252";2025;14030;14;"1";"3";"3";"1"
"L1413652257";2025;41165;41;"1";"1";"2";"1"
"L6113652251";2025;50510;50;"2";"2";"2";"2"
"L3413652256";2025;14030;14;"1";"2";"3";"1"
"L2313652259";2025;41165;41;"2";"2";"3";"1"
"L2213652260";2025;12024;12;"1";"1";"1";"1"
"L3513652258";2025;45038;45;"2";"3";"3";"2"
"L6113652254";2025;37064;37;"2";"2";"3";"2"
"L7713652252";2025;41003;41;"1";"2";"1";"1"
"L5013652257";2025;40062;40;"1";"1";"2";"1"
"L3213652262";2025;56110;56;"3";"2";"2";"2"
"L8013652255";2025;50924;50;"2";"1";"1";"1"
"L9513652254";2025;55009;55;"3";"3";"1";"3"
"L1013662253";2025;33023;33;"3";"3";"3";"3"
"L9813652257";2025;25004;25;"1";"1";"2";"2"
"L9913652259";2025;45035;45;"2";"1";"";"2"
"L5813662252";2025;44037;44;"1";"1";"2";"2"
"L3113662257";2025;15360;15;"2";"1";"2";"2"
"L4713662255";2025;49113;49;"3";"2";"2";"2"
"L6013662253";2025;51140;51;"2";"2";"2";"1"
"L7213662252";2025;49114;49;"2";"3";"3";"2"
"L1613662262";2025;35090;35;"3";"2";"3";"2"
"L7613662254";2025;38174;38;"2";"2";"3";"1"
"L6513662257";2025;49015;49;"1";"1";"1";"1"
"L7713662256";2025;44016;44;"2";"2";"2";"2"
"L9013662254";2025;29001;29;"2";"3";"1";"3"
"L0613672252";2025;13024;13;"3";"3";"1";"2"
"L6613662259";2025;47491;47;"2";"3";"2";"1"
"L0513672253";2025;16009;16;"2";"2";"2";"3"
"L9613662257";2025;44004;44;"2";"2";"2";"2"
"L0913672255";2025;34006;34;"2";"2";"2";"2"
"L9513662258";2025;13082;13;"1";"1";"1";"1"
"L9613662260";2025;14081;14;"1";"2";"2";"2"
"L2813672255";2025;40030;40;"2";"3";"2";"2"
"L4013672254";2025;30085;30;"2";"3";"3";"3"
"L1113672262";2025;39102;39;"2";"3";"2";"2"
"L4613672257";2025;55024;55;"2";"1";"1";"2"
"L7213672253";2025;51153;51;"1";"1";"1";"1"
"L8413672252";2025;41138;41;"3";"3";"2";"3"
"L2813672262";2025;13019;13;"1";"2";"3";"2"
"L8613672253";2025;27028;27;"2";"1";"1";"1"
"L4213672262";2025;55109;55;"2";"3";"3";"3"
"L0213682254";2025;14007;14;"2";"2";"2";"1"
"L2013682253";2025;50806;50;"1";"2";"2";"2"
"L9313672258";2025;30064;30;"2";"2";"3";"2"
"L3213682252";2025;45005;45;"1";"1";"3";"1"
"L2113682255";2025;56118;56;"2";"3";"3";"3"
"L5113682252";2025;12089;12;"1";"1";"3";"2"
"L1113682259";2025;34006;34;"2";"2";"3";"2"
"L4213682256";2025;29019;29;"1";"2";"3";"2"
"L8313682251";2025;34051;34;"2";"2";"1";"2"
"L4513682259";2025;13039;13;"2";"3";"1";"2"
"L7013682256";2025;11042;11;"2";"2";"1";"1"
"L4013682262";2025;41048;41;"3";"2";"2";"2"
"L6113682260";2025;21096;21;"2";"2";"1";"2"
"L0213692255";2025;17086;17;"1";"1";"2";"1"
"L3013692252";2025;46305;46;"2";"2";"2";"2"
"L1613692255";2025;11062;11;"2";"2";"2";"2"
"L9313682259";2025;17834;17;"1";"1";"2";"1"
"L0613692257";2025;44016;44;"2";"1";"2";"2"
"L3213692253";2025;41106;41;"3";"3";"2";"3"
"L1813692256";2025;27003;27;"1";"1";"2";"1"
"L1013692258";2025;23012;23;"2";"2";"2";"2"
"L9013682262";2025;19085;19;"3";"3";"2";"3"
"L4813692253";2025;50107;50;"2";"2";"2";"1"
"L5113692253";2025;13006;13;"1";"3";"2";"3"
"L5013692254";2025;23012;23;"2";"2";"3";"1"
"L6313692252";2025;44026;44;"3";"3";"2";"3"
"L5213692255";2025;37027;37;"1";"1";"2";"1"
"L2813692260";2025;49004;49;"2";"3";"2";"2"
"L5413692256";2025;55048;55;"1";"1";"1";"1"
"L6713692254";2025;38003;38;"2";"1";"1";"1"
"L8213692253";2025;12014;12;"1";"3";"2";"1"
"L9413692252";2025;22020;22;"1";"2";"3";"1"
"L5713692259";2025;13041;13;"1";"1";"2";"2"
"L9613692253";2025;12004;12;"1";"2";"2";"2"
"L0913702251";2025;56510;56;"3";"2";"2";"2"
"L9913692253";2025;53406;53;"1";"1";"1";"1"
"L8513692256";2025;55089;55;"1";"1";"2";"1"
"L1113702252";2025;34055;34;"2";"2";"3";"2"
"L7113692259";2025;19090;19;"2";"3";"2";"2"
"L5513692262";2025;27027;27;"1";"1";"1";"1"
"L7413692259";2025;41126;41;"1";"1";"2";"1"
"L0213702256";2025;37095;37;"2";"2";"1";"1"
"L3013702253";2025;41109;41;"2";"3";"3";"2"
"L4813702252";2025;38003;38;"2";"1";"2";"2"
"L8913692262";2025;12021;12;"2";"3";"3";"3"
"L2413702260";2025;55006;55;"2";"1";"2";"1"
"L8313702254";2025;43013;43;"1";"2";"2";"2"
"L8413702256";2025;32007;32;"2";"1";"2";"3"
"L9713702254";2025;13077;13;"3";"2";"";"2"
"L1013712252";2025;11024;11;"2";"1";"1";"3"
"L2713712252";2025;51110;51;"1";"2";"2";"2"
"L1313712255";2025;29010;29;"1";"2";"2";"2"
"L1513712256";2025;44037;44;"2";"2";"3";"2"
"L2113712258";2025;18063;18;"2";"2";"2";"2"
"L4613712255";2025;22104;22;"1";"3";"1";"3"
"L3513712258";2025;47201;47;"1";"2";"3";"2"
"L7413712252";2025;16058;16;"1";"3";"2";"3"
"L5113712256";2025;36030;36;"2";"2";"1";"3"
"L7913712253";2025;11022;11;"2";"2";"3";"3"
"L8213712256";2025;12070;12;"1";"2";"3";"2"
"L6813712259";2025;16011;16;"1";"2";"2";"2"
"L9713712255";2025;12011;12;"2";"1";"2";"3"
"L1013722253";2025;47003;47;"1";"";"1";"1"
"L1013722256";2025;44043;44;"3";"3";"3";"3"
"L0013722258";2025;53301;53;"2";"2";"3";"3"
"L9913712259";2025;12039;12;"1";"1";"1";"1"
"L0413722259";2025;41104;41;"1";"2";"3";"2"
"L3213722256";2025;49113;49;"2";"1";"2";"2"
"L3113722257";2025;50208;50;"1";"2";"2";"1"
"L3213722259";2025;36020;36;"1";"2";"3";"2"
"L3513722259";2025;50930;50;"2";"2";"3";"3"
"L6013722256";2025;46301;46;"1";"3";"3";"3"
"L8913722252";2025;45009;45;"3";"2";"1";"2"
"L7813722255";2025;56210;56;"2";"2";"2";"2"
"L9113722253";2025;13068;13;"3";"3";"1";"3"
"L0413732251";2025;30060;30;"1";"1";"1";"1"
"L4713722262";2025;50126;50;"3";"3";"3";"3"
"L7913722257";2025;30033;30;"1";"2";"2";"2"
"L6513722260";2025;34039;34;"1";"2";"2";"1"
"L0713732254";2025;42002;42;"1";"1";"1";"1"
"L9613722257";2025;12017;12;"1";"1";"1";"1"
"L0913732255";2025;49003;49;"2";"1";"2";"2"
"L2413732254";2025;17000;17;"2";"1";"2";"1"
"L1013732257";2025;13048;13;"2";"2";"1";"2"
"L9613722260";2025;50127;50;"1";"1";"2";"1"
"L0113732260";2025;49001;49;"3";"2";"3";"3"
"L5313732252";2025;19015;19;"1";"2";"3";"3"
"L9413722262";2025;14103;14;"3";"3";"2";"3"
"L5513732253";2025;42001;42;"3";"1";"2";"3"
"L1513732260";2025;41006;41;"1";"2";"3";"3"
"L5613732255";2025;17008;17;"2";"2";"1";"3"
"L4613732257";2025;50801;50;"2";"2";"2";"2"
"L4513732258";2025;11083;11;"1";"2";"1";"3"
"L7413732254";2025;16009;16;"2";"2";"2";"2"
"L8613732253";2025;34006;34;"2";"2";"3";"2"
"L4213732262";2025;53207;53;"2";"2";"3";"2"
"L0213742254";2025;11045;11;"1";"2";"2";"1"
"L7913732258";2025;50528;50;"2";"1";"2";"2"
"L3213742252";2025;16009;16;"3";"3";"3";"3"
"L9413732260";2025;11055;11;"2";"2";"1";"2"
"L9913732260";2025;22055;22;"3";"3";"3";"3"
"L9213732262";2025;26025;26;"2";"2";"3";"1"
"L1413742259";2025;49207;49;"2";"2";"2";"2"
"L1313742260";2025;14030;14;"2";"2";"2";"1"
"L4213742256";2025;38292;38;"1";"2";"2";"1"
"L7513742257";2025;44004;44;"1";"1";"2";"1"
"L1413752251";2025;56103;56;"1";"2";"2";"2"
"L1713752254";2025;55034;55;"1";"2";"2";"2"
"L3013752252";2025;49202;49;"1";"1";"3";"1"
"L1613752255";2025;35029;35;"2";"1";"2";"1"
"L1913752255";2025;56508;56;"1";"2";"2";"2"
"L4513752251";2025;29037;29;"1";"2";"3";"2"
"L1013752258";2025;21074;21;"2";"";"2";"2"
"L0913752259";2025;19091;19;"3";"3";"3";"2"
"L5313752257";2025;12021;12;"1";"1";"2";"3"
"L4213752260";2025;41060;41;"2";"1";"1";"1"
"L8113752254";2025;56324;56;"1";"1";"2";"2"
"L0913762251";2025;56510;56;"2";"1";"1";"3"
"L9913752253";2025;19012;19;"2";"2";"3";"2"
"L8613752258";2025;51175;51;"1";"2";"2";"1"
"L1213762254";2025;18061;18;"2";"2";"3";"3"
"L1413762255";2025;47001;47;"2";"1";"2";"1"
"L9013752260";2025;12014;12;"3";"2";"1";"2"
"L4713762252";2025;11011;11;"2";"2";"2";"1"
"L4613762253";2025;14033;14;"3";"2";"2";"3"
"L0613762260";2025;41043;41;"2";"1";"2";"3"
"L4913762253";2025;42001;42;"2";"2";"3";"3"
"L2213762258";2025;14015;14;"1";"2";"2";"1"
"L3513762256";2025;11005;11;"1";"1";"1";"2"
"L2413762259";2025;17839;17;"1";"1";"2";"1"
"L3713762257";2025;17821;17;"2";"2";"1";"2"
"L2313762260";2025;38083;38;"2";"2";"2";"2"
"L6413762255";2025;50919;50;"2";"3";"3";"3"
"L5213762259";2025;35040;35;"3";"2";"2";"2"
"L0713772251";2025;58036;58;"1";"1";"2";"1"
"L8013762256";2025;39112;39;"2";"3";"3";"2"
"L5713762260";2025;11045;11;"2";"3";"2";"2"
"L6913762259";2025;47001;47;"2";"2";"2";"2"
"L8213762257";2025;36064;36;"1";"2";"3";"1"
"L2413772251";2025;44041;44;"2";"2";"2";"2"
"L1313772254";2025;56128;56;"2";"2";"2";"2"
"L2513772253";2025;12071;12;"2";"3";"3";"3"
"L8513762260";2025;44010;44;"2";"1";"1";"2"
"L4113772251";2025;37100;37;"2";"1";"3";"1"
"L8613762262";2025;13057;13;"2";"1";"2";"2"
"L2013772258";2025;42025;42;"2";"2";"2";"2"
"L4613772254";2025;25003;25;"2";"3";"1";"3"
"L2113772260";2025;11024;11;"2";"1";"1";"2"
"L7313772252";2025;43024;43;"1";"1";"2";"1"
"L1413772262";2025;38083;38;"1";"2";"3";"2"
"L6313772254";2025;35007;35;"1";"3";"3";"1"
"L3613772259";2025;16036;16;"2";"2";"3";"2"
"L4913772257";2025;41028;41;"2";"3";"2";"2"
"L7513772253";2025;39115;39;"1";"2";"2";"1"
"L8813772251";2025;25061;25;"2";"2";"2";"2"
"L3513772260";2025;13068;13;"2";"3";"3";"3"
"L3813772260";2025;38172;38;"1";"1";"3";"1"
"L7713772254";2025;40071;40;"1";"1";"2";"2"
"L7913772255";2025;47201;47;"1";"2";"2";"1"
"L7813772256";2025;41167;41;"3";"3";"2";"3"
"L6713772259";2025;22005;22;"1";"2";"3";"1"
"L9313772255";2025;16095;16;"1";"1";"1";"1"
"L2113782252";2025;36064;36;"2";"2";"1";"2"
"L9413772257";2025;47201;47;"3";"3";"1";"3"
"L6513772262";2025;55105;55;"1";"";"2";"1"
"L8413772259";2025;41061;41;"2";"3";"3";"3"
"L3613782251";2025;20096;20;"2";"1";"3";"2"
"L2213782254";2025;11001;11;"1";"1";"2";"1"
"L2513782254";2025;56616;56;"1";"1";"2";"1"
"L3813782252";2025;32011;32;"1";"2";"2";"2"
"L7913772262";2025;13035;13;"2";"3";"2";"2"
"L2413782255";2025;49104;49;"1";"2";"2";"1"
"L1513782258";2025;44021;44;"2";"2";"2";"3"
"L3113782256";2025;45009;45;"3";"2";"2";"3"
"L4413782254";2025;43013;43;"3";"3";"1";"3"
"L1713782259";2025;34026;34;"1";"1";"2";"1"
"L3113782259";2025;13054;13;"1";"2";"1";"2"
"L3313782260";2025;11042;11;"2";"2";"2";"2"
"L8713782253";2025;12004;12;"3";"2";"1";"3"
"L8913782254";2025;11045;11;"2";"3";"1";"3"
"L0213792252";2025;25004;25;"2";"3";"2";"2"
"L6713782260";2025;19030;19;"2";"3";"2";"3"
"L0513792255";2025;11042;11;"2";"2";"2";"3"
"L3413792251";2025;49222;49;"1";"2";"2";"2"
"L0813792258";2025;43018;43;"1";"2";"2";"3"
"L5313792251";2025;44023;44;"1";"1";"1";"2"
"L1513792259";2025;30077;30;"1";"2";"1";"1"
"L4113792255";2025;36052;36;"2";"1";"2";"2"
"L5413792253";2025;11078;11;"3";"3";"3";"3"
"L1413792260";2025;51154;51;"1";"1";"2";"1"
"L5613792254";2025;52090;52;"1";"1";"1";"1"
"L5513792255";2025;35090;35;"2";"2";"2";"2"
"L4413792258";2025;44009;44;"2";"2";"2";"2"
"L7313792254";2025;25002;25;"2";"2";"2";"1"
"L5913792257";2025;50110;50;"2";"3";"3";"3"
"L5813792258";2025;42002;42;"";"";"";"1"
"L4813792260";2025;51152;51;"1";"1";"1";"1"
"L1913802253";2025;47201;47;"1";"1";"2";"1"
"L0513802256";2025;44036;44;"2";"1";"2";"2"
"L9413792259";2025;11045;11;"1";"2";"2";"2"
"L0713802257";2025;37066;37;"1";"2";"2";"2"
"L4613802251";2025;40030;40;"1";"2";"2";"2"
"L3213802254";2025;40030;40;"2";"1";"2";"2"
"L5213802251";2025;38083;38;"2";"1";"3";"1"
"L1213802258";2025;12021;12;"2";"2";"3";"3"
"L2713802257";2025;11045;11;"1";"2";"2";"2"
"L4013802255";2025;14104;14;"2";"3";"3";"2"
"L3913802256";2025;35041;35;"2";"2";"2";"2"
"L4213802256";2025;56213;56;"3";"3";"3";"3"
"L4113802257";2025;15271;15;"2";"2";"2";"2"
"L5713802255";2025;47003;47;"3";"3";"3";"3"
"L6913802254";2025;16103;16;"1";"";"1";"1"
"L4513802259";2025;22076;22;"1";"1";"3";"1"
"L9713802251";2025;49120;49;"2";"3";"2";"3"
"L7013802256";2025;50119;50;"2";"3";"1";"2"
"L5913802259";2025;49001;49;"1";"2";"3";"3"
"L9813802253";2025;56226;56;"1";"1";"1";"1"
"L8713802256";2025;38171;38;"1";"2";"2";"2"
"L1513812253";2025;21053;21;"2";"1";"2";"1"
"L3013812252";2025;39129;39;"1";"1";"1";"1"
"L7113802262";2025;38032;38;"3";"3";"3";"2"
"L9213802260";2025;18086;18;"1";"1";"1";"2"
"L2513812257";2025;19021;19;"2";"1";"2";"2"
"L3813812255";2025;18069;18;"1";"1";"1";"2"
"L0413812262";2025;55091;55;"2";"3";"3";"2"
"L2613812259";2025;16005;16;"2";"2";"2";"2"
"L6513812253";2025;56611;56;"3";"2";"3";"3"
"L8113812251";2025;43010;43;"1";"1";"1";"2"
"L4213812260";2025;14080;14;"2";"2";"2";"1"
"L5513812258";2025;39401;39;"2";"3";"";"3"
"L8113812254";2025;14063;14;"2";"2";"1";"3"
"L1213822251";2025;38174;38;"1";"1";"2";"2"
"L1313822253";2025;50133;50;"2";"2";"3";"2"
"L7313812260";2025;12039;12;"1";"2";"2";"2"
"L9913812256";2025;13068;13;"1";"1";"2";"1"
"L8913812258";2025;13086;13;"3";"2";"2";"2"
"L6913812262";2025;32135;32;"3";"2";"2";"3"
"L9013812260";2025;42002;42;"2";"2";"2";"2"
"L4213822252";2025;16108;16;"1";"2";"2";"2"
"L8313812262";2025;11001;11;"2";"2";"3";"2"
"L0213822259";2025;19030;19;"3";"3";"2";"3"
"L8813812262";2025;55100;55;"3";"1";"2";"1"
"L3313822255";2025;55019;55;"3";"2";"2";"3"
"L4613822253";2025;32014;32;"2";"2";"3";"2"
"L3513822256";2025;18093;18;"3";"3";"3";"3"
"L3413822257";2025;22021;22;"3";"3";"3";"3"
"L7613822251";2025;32165;32;"2";"1";"1";"2"
"L2313822260";2025;13073;13;"3";"3";"2";"3"
"L4913822256";2025;24093;24;"2";"3";"1";"2"
"L7713822253";2025;50121;50;"2";"1";"1";"2"
"L7913822254";2025;33072;33;"1";"1";"1";"1"
"L6813822257";2025;32059;32;"3";"2";"3";"1"
"L8013822256";2025;14083;14;"2";"3";"3";"2"
"L5713822260";2025;46401;46;"2";"2";"1";"2"
"L0913832252";2025;50919;50;"2";"2";"1";"2"
"L9813822255";2025;14063;14;"1";"1";"1";"1"
"L8513822260";2025;56220;56;"3";"2";"2";"3"
"L0013832259";2025;12055;12;"2";"2";"1";"2"
"L3013832256";2025;11045;11;"3";"2";"1";"2"
"L4513832255";2025;12032;12;"3";"3";"2";"3"
"L2113832260";2025;50133;50;"2";"2";"2";"3"
"L5013832259";2025;16100;16;"1";"2";"1";"2"
"L6313832257";2025;55037;55;"1";"1";"2";"1"
"L9213832253";2025;17014;17;"2";"3";"3";"2"
"L6513832258";2025;41207;41;"2";"1";"1";"1"
"L7813832256";2025;43013;43;"3";"1";"1";"1"
"L8113832256";2025;41165;41;"2";"2";"2";"2"
"L6613832260";2025;55016;55;"2";"3";"2";"2"
"L9513832256";2025;49314;49;"1";"2";"2";"2"
"L0813842254";2025;47201;47;"1";"1";"3";"2"
"L1013842255";2025;19030;19;"2";"2";"2";"1"
"L9913832258";2025;12013;12;"";"";"";"1"
